Type,SKU,Name,Published,Short description,Regular price,Categories,Tags,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Images
simple,HN1037,Havanaise op. 83 for Violin and Piano,1,"It is said that Saint-Saëns was moved to write the main theme of his Havanaise by the crackling open fire at a hotel, while on tour in autumn 1885 with its subsequent dedicatee Rafael Diaz Albertini. We do not know whether, when writing the composition two years later, the Habanera (French Havanaise) with its typical two beat dance rhythms was an allusion to the Cuban origin of his violinist friend. At any rate, the composition was extremely well received from the very beginning both in its original form as well as in the orchestral version. Ingolf Turban kindly provided the bowings for the virtuoso violin part.",34.5,"Saint-Saens\, Camille ","Camile Saint-Saens, Violin",Publisher,Henle,1,1,Composer,Camile Saint-Saens,,1,Instrument,Violin,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Saint-Saens\, Camille ",,1,https://www.henle.de/cover/w585/HN-1037.jpg
simple,HN1038,Papillon for Violoncello and Piano op. 77,1,"After the great success of his Élégie (HN 563), Faure’s publisher Hamelle urged him to write another, similarly effective piece for cello and piano. Papillon was probably already composed in 1884, though it was only published in 1898. Whereas Faure just wanted to call it “Piece for violoncello”, his publisher insisted on a more evocative title, and ultimately succeeded in giving it its present name (meaning “butterfly”). But Faure is said to have been indignant, remarking: “Butterfly or dung fly – use whatever you want”. The success of the work proved Hamelle right – Papillon is today just as popular with cellists as the Élegie, and is now available as a Henle Urtext edition.",22,"Faure\, Gabriel","Gabriel Faure, Cello",Publisher,Henle,1,1,Composer,Gabriel Faure,,1,Instrument,Cello,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Faure\, Gabriel",,1,https://www.henle.de/cover/w585/HN-1038.jpg
simple,HN1039,"Sonatas for Piano and Violin, Fragments",1,"This Urtext edition contains rewarding discoveries for all lovers of Mozart. Mozart left behind a total of eight unfinished works for piano and violin, predominantly discontinued sonata movements. The music is so wonderful that we have published a separate volume with this group of works – all of which (aside from a fragment in the appendix to our edition) have been completed so that they can be performed. We not only include the familiar completed versions by Maximilian Stadler but also new ones by Robert D. Levin. He has contributed five, each of which is full of Mozartian spirit. A preface with a critical report presents the facts in detail and incorporates the most recent scholarly findings. Benjamin Schmid and Ariane Haering have provided fingerings for this edition that is in every sense unique.",69,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, Violin",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,Violin,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-1039.jpg
simple,HN104,Night Pieces op. 23,1,"Gloomy premonitions plagued Schumann whilst he was working on his latest composition in 1839. The news that his brother Eduard was dying had deeply shaken him. “Writing a ‘Corpse Fantasy’ since Monday,” he wrote in his diary on 31 March. While he was preparing the composition for publication three-quarters of a year later, he chose the title “Night Pieces” with reference to E. T. A. Hoffmann. However, Schumann probably did not want the work to be perceived as being so nocturnal and dark, because he associated with it the desire that it should “pleasantly remind” one of his brother, who had in the meantime died. We are now publishing it in a newly revised version by Ernst Herttrich reflecting the latest in scholarly research.?",28,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0104.jpg
simple,HN1040,Piano Sonata in F major K. 280,1,"The Six Sonatas K. 279–284 were probably written around the beginning of 1775. Mozart refers to them in letters that he sent to his father from his trip to Paris (1777–79). In these letters he often refers to them as the “difficult sonatas” – probably alluding to the special interpretative demands. He thus provided these works with rich dynamic and articulative markings, advising a reserved tempo for their performance. The Sonata K. 280, which has a special place amongst the early sonatas due to ist melancholy middle movement in f minor, is now also available as a practical and reasonable single edition, which has been taken from our edition of the complete Mozart sonatas.",15,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, Piano ",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-1040.jpg
simple,HN1041,Piano Sonata in F major K. 533/494,1,"Mozart assembled this sonata from two parts that had been composed at different times. The Rondo K. 494 is from 1786. It was only in January 1788 that Mozart composed the two pieces K. 533, and had Hoffmeister in Vienna publish the three movements as a sonata. To this end he did, however, thoroughly rework the Rondo, incorporating a small fugue-like passage - perhaps to bring the finale closer to the other two movements. In its final version the work shows how intensively Mozart had looked into the style of Bach and Handel at the time. We are now offering this sonata, included in the complete volume, as an attractive single edition with a new preface by the editor.",22,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, Piano ",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-1041.jpg
simple,HN1042,Three Intermezzi op. 117,1,"The three popular Intermezzi op. 117 can be seen as the epitome of Brahms’ late work for piano. Clara Schumann confessed: “In these pieces I at last feel musical life stir once again in my soul”. Brahms reacted, as he often did, in a rather brusque manner. Although he sometimes described the three Intermezzi as being “Wiegenlieder” (lullabies), he formally rejected this title: “It should then say, lullaby of an unhappy mother or of a disconsolate bachelor.” The new edition of these moderately difficult Intermezzi (level of difficulty 5/6) has now been revised following the musical text of the Brahms Complete Edition, and has fingerings by Andreas Boyde.",21,"Brahms\, Johannes","Johannes Brahms, Piano ",Publisher,Henle,1,1,Composer,Johannes Brahms,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Brahms\, Johannes",,1,https://www.henle.de/cover/w585/HN-1042.jpg
simple,HN1043,Adelaide op. 46 for Voice and Piano,1,"No singer is able to ignore Beethoven’s Adelaide. There are thousands of recordings, and many amateurs also love this lyrical setting of Friedrich von Matthisson’s poem. Matthisson himself said of it: “Several composers have breathed life into this little lyrical fantasy with music; but none of them have, I deeply believe, so put the text into the shade with their melody as the genius Ludwig van Beethoven in Vienna.” We are publishing the Lied in a new practical single edition that follows the musical text of the Beethoven Complete Edition, with a detailed preface by the specialist on Beethoven’s Lieder Helga Lühning.",16.5,"Beethoven\, Ludwig van","Ludwig van Beethoven, Vocal",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Vocal,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-1043.jpg
simple,HN1044,Humoresques op. 101,1,"In the summer of 1894, Antonín Dvo?ák interrupted his stay in America in order to spend his holidays back in his homeland of Bohemia. During those happy weeks, he wrote his eight Humoresques for piano. But this music is not by no means as “Bohemian” as one might suppose. We know that Dvo?ák had already sketched some of the material for these pieces in New York, and there are also indications that the composer initially considered writing a series of Scottish dances. In other words, these are thoroughly international pieces, with an inflexion all of their own. And they are of a medium level of difficulty, enabling pianists of all ages to discover a lot more than just the famous, catchy tune of no. 7. This Henle Urtext edition is based on the first print, which the editors have carefully checked against the autograph. ",23,"Dvorak\, Antonin ","Antonin Dvorak, Piano",Publisher,Henle,1,1,Composer,Antonin Dvorak,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Dvorak\, Antonin ",,1,https://www.henle.de/cover/w585/HN-1044.jpg
simple,HN1045,String Quartet in G major op. 106,1,"In autumn 1895, after returning from New York once and for all, Dvo?ák took up his former position as teacher at the Prague Conservatory. This clearly had an inspiring impact on him because in the space of just four weeks he composed a new string quartet in G major. Together with the Quartet in A-flat major op. 105, it forms a glorious close to his chamber music oeuvre. Echoes of Bohemian folk music are here mixed with cantabile themes, while his motivic working shows him to be a master at the height of his powers. Even today, it seems almost as if we can feel the composer’s satisfaction with this work: “I am working so easily and it is going so smoothly that I could not wish it better”.",45,"Dvorak\, Antonin ","Antonin Dvorak, String Quartet, Chamber",Publisher,Henle,1,1,Composer,Antonin Dvorak,,1,Instrument,"String Quartet, Chamber",1,1,Format,Set of Parts paperbound,1,1,,,,,Composer-Surname,"Dvorak\, Antonin ",,1,https://www.henle.de/cover/w585/HN-1045.jpg
simple,HN1048,Concerto in b minor op. 35 for Violin and Piano,1,"The name Oskar Rieding may seldom appear in concert programmes, but for students of the violin it is all the more familiar. To this day, his short concert pieces for violin and piano, written at the start of the twentieth century especially for beginners on the instrument, have maintained their place in lessons and class recitals. Restricted to the first position, the b-minor Concerto, op. 35, is ideal for beginners. For this Urtext edition, based on the first printing, editor Annette Oppermann received talented support; the Slovenian Rieding specialist Maruša Zupan?i? contributes an interesting preface on the little-known composer.",21,"Rieding\, Oskar","Oskar Rieding, Violin",Publisher,Henle,1,1,Composer,Oskar Rieding,,1,Instrument,Violin,1,1,Format,Score and Part paperbound,1,1,,,,,Composer-Surname,"Rieding\, Oskar",,1,https://www.henle.de/cover/w585/HN-1048.jpg
simple,HN1049,Sonata in a minor for Violin and Basso continuo,1,"There has been increased general interest in the Bohemian composer Johann Baptist Georg Neruda (c. 1711–1776) over the past few years, especially due to his frequently played trumpet concerto. A respected violinist and longstanding member of the Dresden Court Orchestra, he did, however, mainly compose for the violin. The substantial and technically quite demanding Violin Sonata in a minor was published for the first time ever in 1982 as part of our edition “Bohemian Violin Sonatas” (HN 334). We are now proud to present it in a practical single edition with a new preface as well as an additional unmarked part.",23,"Neruda\, Johann Baptist Georg","Johann Baptist Georg Neruda, Violin",Publisher,Henle,1,1,Composer,Johann Baptist Georg Neruda,,1,Instrument,Violin,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Neruda\, Johann Baptist Georg",,1,https://www.henle.de/cover/w585/HN-1049.jpg
simple,HN105,Papillons op. 2,1,"Schumann‘s Papillons op. 2 has been a best-selling item in Henle‘s catalogue for decades. What is special about our revised new edition? First, the musical text has been painstakingly compared once again to the two principal sources, the autograph manuscript and Schumann‘s personal copy of the printed edition. Moreover, the volume is rounded off with a new preface and an updated section of editorial comments. Finally, as a special attraction, the page layout has been thoroughly revised and a fold-out table allows players for the first time to play all twelve pieces of Schumann‘s famous and highly popular cycle without cumbersome page turns. Being of moderate difficulty, Papillons is virtually ideal for use in piano lessons.?",23,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0105.jpg
simple,HN1050,Sonata op. 2 for Violoncello and Piano,1,"This single-movement sonata for cello and piano, Evgeny Kissin’s Opus 2, evokes a sombre, melancholic ballad. The approximately ten-minute work from 2016 places high demands on both instrumentalists in its execution. Having rehearsed the sonata in close consultation with the composer and performed it, Steven Isserlis contributes fingerings and bowings in an additional cello part. A marvellous addition to the cello repertoire!",34.5,"Kissin\, Evgeny","Evgeny Kissin, Cello",Publisher,Henle,1,1,Composer,Evgeny Kissin,,1,Instrument,Cello,1,1,Format,Score and Parts paperbound,1,1,,,,,Composer-Surname,"Kissin\, Evgeny",,1,https://www.henle.de/cover/w585/HN-1050.jpg
